Tidspunkt,Trafikkmengde,Globalstraling,Solskinstid,Lufttemperatur,Vindretning,Vindstyrke,Vindkast
2023-02-15 11:00,36.0,86.33333333333333,0.0,8.9,153.5,7.416666666666667,10.683333333333332
2023-02-15 12:00,46.0,80.13333333333334,0.0,9.133333333333333,153.5,6.7,9.883333333333333
2023-02-15 13:00,44.0,75.55,0.0,9.5,148.66666666666666,5.516666666666667,8.549999999999999
2023-02-15 14:00,54.0,27.233333333333334,0.0,9.533333333333333,146.5,5.95,9.316666666666666
2023-02-15 15:00,193.0,8.15,0.0,9.316666666666666,146.33333333333334,5.6000000000000005,9.283333333333333
2023-02-15 16:00,210.0,3.8333333333333335,0.0,9.466666666666667,148.66666666666666,5.45,9.299999999999999
2023-02-15 17:00,89.0,1.6666666666666667,0.0,9.299999999999999,151.83333333333334,6.2,10.283333333333333
2023-02-15 18:00,54.0,2.183333333333333,0.0,8.316666666666666,163.83333333333334,7.1499999999999995,11.983333333333334
2023-02-15 19:00,45.0,1.1666666666666667,0.0,6.683333333333334,155.83333333333334,7.516666666666667,12.516666666666666
2023-02-15 20:00,20.0,0.45,0.0,5.566666666666666,151.33333333333334,6.066666666666666,10.983333333333334
2023-02-15 21:00,34.0,0.18333333333333335,0.0,5.066666666666666,144.5,5.616666666666667,9.766666666666667
2023-02-15 22:00,16.0,0.19999999999999998,0.0,4.966666666666667,142.83333333333334,5.45,8.85
2023-02-15 23:00,6.0,0.3,0.0,5.3999999999999995,152.16666666666666,5.216666666666667,9.05
2023-02-16 00:00,2.0,0.4166666666666667,0.0,5.8500000000000005,157.16666666666666,5.983333333333333,9.383333333333333
2023-02-16 01:00,0.0,0.39999999999999997,0.0,6.066666666666666,151.83333333333334,5.2,9.25
2023-02-16 02:00,0.0,0.31666666666666665,0.0,6.416666666666667,156.0,5.566666666666666,9.916666666666666
2023-02-16 03:00,0.0,0.2333333333333333,0.0,6.733333333333333,185.16666666666666,2.1999999999999997,5.55
2023-02-16 04:00,0.0,0.0,0.0,6.766666666666667,140.16666666666666,1.3499999999999999,3.1999999999999997
2023-02-16 05:00,4.0,0.0,0.0,6.3,232.66666666666666,2.1166666666666667,5.1499999999999995
2023-02-16 06:00,30.0,0.06666666666666667,0.0,5.95,197.33333333333334,1.3166666666666667,3.4
2023-02-16 07:00,159.0,7.116666666666667,0.0,5.483333333333333,164.16666666666666,2.066666666666667,3.65
2023-02-16 08:00,209.0,48.11666666666667,0.0,5.3500000000000005,155.33333333333334,2.65,3.8000000000000003
2023-02-16 09:00,65.0,71.28333333333333,0.0,5.783333333333334,152.83333333333334,2.1333333333333333,3.4499999999999997
2023-02-16 10:00,31.0,159.76,0.0,6.475,152.0,1.7,3.225
2023-02-16 11:00,41.0,148.16666666666666,0.0,6.983333333333333,164.0,3.0,5.8
2023-02-16 12:00,45.0,139.68333333333334,0.0,6.766666666666667,160.66666666666666,3.6166666666666667,6.0
2023-02-16 13:00,35.0,84.13333333333334,0.0,6.75,153.0,2.6999999999999997,5.1499999999999995
2023-02-16 14:00,48.0,41.25,0.0,6.316666666666666,182.66666666666666,2.566666666666667,5.3
2023-02-16 15:00,186.0,17.666666666666668,0.0,5.75,150.5,2.5,4.8999999999999995
2023-02-16 16:00,189.0,2.5500000000000003,0.0,4.416666666666667,144.33333333333334,4.533333333333334,7.533333333333334
2023-02-16 17:00,107.0,0.3166666666666667,0.0,4.266666666666667,133.33333333333334,3.8000000000000003,5.3999999999999995
2023-02-16 18:00,48.0,0.18333333333333335,0.0,4.583333333333333,136.5,3.4333333333333336,4.6499999999999995
2023-02-16 19:00,39.0,0.31666666666666665,0.0,5.0,157.5,3.8000000000000003,6.6000000000000005
2023-02-16 20:00,22.0,0.18333333333333335,0.0,4.716666666666667,158.83333333333334,3.0500000000000003,5.1000000000000005
2023-02-16 21:00,19.0,0.05000000000000001,0.0,4.416666666666667,149.4,3.8166666666666664,6.25
2023-02-16 22:00,12.0,0.0,0.0,4.083333333333333,144.16666666666666,3.533333333333333,5.2
2023-02-16 23:00,3.0,0.19999999999999998,0.0,4.5,156.0,4.133333333333333,6.25
